ID DOCUMENTO,TIPO_DOCUMENTO_ID,GLOSA DOCUMENTO
19913,12,FRASES RADIALES
19914,12,FRASES RADIALES
66,12,FRASES RADIALES
946,12,FRASES RADIALES
655,12,CALENDARIOS BOLSILLO
657,12,TRANSPORTE IMPRESOS CAMPANA
34253,12,JINGLE CAMPANA
432,12,ANUNCIOS FACEBOOK
431,12,CREACION CAMPANA
35,12,ARRIENDO LOCAL CIERRE CAMPANA
0,14,AUTORIZACION ESPACIOS PRIVADOS
0,14,REGISTRO VEHICULOS DONACION
0,14,CONTRATO SIMPLE
5577,12,CIERRE CAMPANA
34384,12,ADICIONAL POR GINGLE CAMPANA
723,12,VOLANTES 1421
702,12,VOLANTES 1421
654,12,VOLANTES 1421
477,12,PATROCINAMIENTO SEM
475,12,PRODUCCION ORIGINALES CAMPANA
451,12,PRODUCCION ORIGINALES CAMPANA
449,12,PRODUCCION ORIGINALES CAMPANA
32,12,CAMION LED PUBLICIDAD
167,5,LOCUCION FRASES
167,13,LOCUCION FRASES
3,5,SERVICIO BRIGADISTA
3,13,SERVICIO BRIGADISTA
92,5,VIDEOS CAMPANA
92,13,VIDEOS CAMPANA
65,5,BRIGADISTA
65,13,BRIGADISTA
100,5,SESION FOTOGRAFICA
100,13,SESION FOTOGRAFICA
200,12,FRASES RADIALES
40,12,PROPAGANDA
213,12,FRASES RADIALES
229,12,PROPAGANDA
256,12,PROPAGANDA
5178,12,FRASES RADIALES
1431,12,ALOJAMIENTO
1465,12,ALOJAMIENTO
0,14,SALDO DISPONIBLE CTA SERVEL
0,14,COMISION MANTENCION CTA SERVEL
169,5,BRIGADISTA
169,13,BRIGADISTA
66,5,BRIGADISTA
66,13,BRIGADISTA
389,5,CANTANTE
389,13,CANTANTE
1487,12,OTROS GASTOS
564,5,CONTADOR CAMPANA
564,13,CONTADOR CAMPANA
0,14,PAGO BRIGADISTAS LOS ANDES
0,14,PAGO BRIGADISTA LOS ANDES
0,14,PAGO BRIGADISTA VINAVALPO
0,14,PAGO BRIGADISTA QUILLOTA
0,14,PAGO BRIGADISTA QUILPUE
289,12,CAMPANA POLITICA RADIO VALPARAISO
15351,12,PUBLICIDAD RADIAL
14804,12,PUBLICIDAD RADIAL
41933,12,PUBLICIDAD RADIAL
1014,12,PUBLICIDAD POLITICA RADIO SUPER ANDINA
444,12,PUBLICIDAD FRASES PROPAGANDA POLITICA RADIO CHILENA FM SAN
1458,14,COMISION MANTENCION CHEQUERA ELECT
0,14,BRIGADISTA VINAVALPARAISO
0,14,BRIGADISTA QUILLOTA
0,14,BRIGADISTA QUILPUE
1043,12,PUBLICIDAD RADIAL
127,12,PUBLICIDAD RADIAL CAMPANA POLITICA 2017
54,12,JINGLE CANDIDATURA
59,12,CORTAVIENTOS Y JOCKEY BORDADOS
909,12,FRASES TRANSMITIDAS CAMPANA SENATORIAL 2017
7746,12,IMPRESION PVC CAMPANA
1625,12,BOLSA ECOLOGICA CAMPANA
660,12,FRASES PERIODO SENATORIAL ELECCIONES 2017
176,12,PELICULA FOTOGRAFICA WIDE 2PK X 10
104,12,POLERAS CORPORATIVAS CAMPANA
357,12,ESTAMPADO GORROS CAMPANA
109,12,POLERAS CORPORATIVAS CAMPANA
1399,12,ADHESIVOS Y FOLLETERIA
1400,12,FOLLETERIA CAMPANA
1713,12,BOLSA ECOLOGICA CAMPANA
5388,12,PUBLICIDAD RADIAL
5086,12,PUBLICIDAD RADIAL
73,5,JEFE CAMPANAADMINISTRADOR ELECTORAL
73,13,JEFE CAMPANAADMINISTRADOR ELECTORAL
176972,12,IMPRESION TABLOIDE CAMPANA
176982,12,IMPRESION TABLOIDE CAMPANA
176974,12,IMPRESION Y CIRCULACION DIARIO CAMPANA
4,1,FORMULARIO 106
4,15,FORMULARIO 106
50,11,ASESORIA SERVICIOS COMUNICACION AUDIOVISUAL Y DIGITAL
367,12,REALIZACION PIEZAS AUDIOVISUALES CAMPANA
260,11,ASESORIA REDES SOCIALES
6,20,SERVICIO DE COORDINACION TERRITORIAL
253,11,DISENO GRAFICA Y LOGOTIPO CAMPANA
1734,12,BOLSA ECOLOGICA PROMOCIONAL CAMPANA
1701,12,BOLSA ECOLOGICA PROMOCIONAL CAMPANA
1766,12,BOLSA ECOLOGICA PROMOCIONAL CAMPANA
9,12,AVISAJE CAMPANA
546,12,SERVICIO GEOREFERENCIACION Y SEGMENTACION AUDIENCIAS CAMPANA
547,12,SERVICIO GEOREFERENCIACION Y SEGMENTACION AUDIENCIAS CAMPANA
45,12,SERVICIOS PUBLICITARIOS
0,16,BENCINA VEHICULO CAMPANA
0,16,PEAJES
0,16,ESTACIONAMIENTO
0,16,OTROS
108,16,FORMULARIO 108
2832,12,CORTAVIENTOJOCKEY
1398,12,CALENDARIOS
1398,12,TROVICEL 5MM BASTIDOR METALICO BIG BOY
148,12,BANDERAS IMPRESAS
431,12,IMPRESION ADHESIVO
47,11,ASESORIA LEGAL CAMPANA
107,14,FORMULARIO 107
7,5,PAGO BRIGADISTA VINA
7,13,PAGO BRIGADISTA VINA
136,5,PAGO BRIGADISTA VALPARAISO
136,13,PAGO BRIGADISTA VALPARAISO
7,5,PAGO BRIGADISTA PROVINCIA DE QUILLOTA
7,13,PAGO BRIGADISTA PROVINCIA DE QUILLOTA
8,5,PAGO BRIGADISTA PROVINCIA DE LOS ANDES
8,13,PAGO BRIGADISTA PROVINCIA DE LOS ANDES
9,5,TRABAJO TERRITORIAL MARGA MARGA CAMPANA ANDREA MOLINA
9,13,TRABAJO TERRITORIAL MARGA MARGA CAMPANA ANDREA MOLINA
3716,12,IMPRESION DE 30000 PERIODICOS
276,12,GIGANTOGRAFIAS Y PENDENOS E INSTALACION
652,12,ELABORACION PALOMAS PVC Y ARMADO
2,20,SERVICIO DE ARMADO DE PALOMAS
46,20,COORDINACION Y ADMIN LOCAL VALPO Y CAMPANA
1,20,PROMOTORA CAMPANA
7,20,BRIGADISTA CAMPANA
14,20,BRIGADISTA CAMPANA
0,3,ARRIENDO LOCAL EN SAN ANTONIO
0,19,ARRIENDO LOCAL EN SAN ANTONIO
1,20,ARMADO E INSTALACION DE PALOMAS
1,20,BRIGADISTA CAMPANA
8,20,BRIGADISTA CAMPANA
46,20,COORDINADORA CAMPANA DISTRITO 7
51,20,COORDINADOR CAMPANA DISTRITO 7
8,5,JEFE DE CAMPANA
8,13,JEFE DE CAMPANA
126,5,ADMINSITRADOR ELECTORAL
126,13,ADMINSITRADOR ELECTORAL
41386,12,PUBLICIDAD RADIO BIO BIO VALPO
14859,12,PUBLICIDAD RADIO PUNTO 7
464,12,PUBLICIDAD RADIO RADIO CHILENA Y RADIO SABOR FM
177144,12,PUBLICIDAD DIARIO EL MERCURIO DE VALPO Y OTROS
177581,12,PUBLICIDAD DIARIO LA ESTRELLA DE QUILLOTA
177579,12,PUBLICIDAD DIARIO EL LIDER DE SAN ANTONIO
120,12,PUBLICIDAD RADIO SOMOS
0,14,COMISIONES ADMIN Y MANTECION CTAELECTORAL
0,1,APORTE PUBLICIDAD COMPARTIDA DIARIO LA ESTRELLA DE QUILLOTA
0,15,APORTE PUBLICIDAD COMPARTIDA DIARIO LA ESTRELLA DE QUILLOTA
0,1,APORTE PUBLICIDAD COMPARTIDA EN RADIO SOMOS
0,15,APORTE PUBLICIDAD COMPARTIDA EN RADIO SOMOS
0,1,APORTE PUBLICIDAD COMPARTIDA EN RADIO CALERA
0,15,APORTE PUBLICIDAD COMPARTIDA EN RADIO CALERA
0,1,APORTE PUBLICIDAD COMPARTIDA EN RADIO QUILLOTA
0,15,APORTE PUBLICIDAD COMPARTIDA EN RADIO QUILLOTA
0,1,APORTE PUBLICIDAD COMPARTIDA EN DIARIO EL OBSERVADOR
0,15,APORTE PUBLICIDAD COMPARTIDA EN DIARIO EL OBSERVADOR
0,1,APORTE PUBLICIDAD COMPARTIDA EN RADIO CARAMELO
0,15,APORTE PUBLICIDAD COMPARTIDA EN RADIO CARAMELO
0,1,APORTE 75000 DIPTICOS COMPARTIDOS
0,15,APORTE 75000 DIPTICOS COMPARTIDOS
0,1,APORTE PUBLICIDAD COMPARTIDA RADIO FM OK
0,15,APORTE PUBLICIDAD COMPARTIDA RADIO FM OK
0,1,APORTE PUBLICIDAD COMPARTIDA DIARIO EL OBSERVADOR
0,15,APORTE PUBLICIDAD COMPARTIDA DIARIO EL OBSERVADOR
0,1,APORTE PUBLICIDAD COMPARTIDA RADIO CARAMELO
0,15,APORTE PUBLICIDAD COMPARTIDA RADIO CARAMELO
0,1,APORTE PUBLICIDAD COMPARTIDA RADIO ACONCAGUA
0,15,APORTE PUBLICIDAD COMPARTIDA RADIO ACONCAGUA
0,1,APORTE PUBLICIDAD COMPARTIDA RADIO CARNAVAL
0,15,APORTE PUBLICIDAD COMPARTIDA RADIO CARNAVAL
0,1,APORTE 75000 PERIODICOS COMPARTIDOS
0,15,APORTE 75000 PERIODICOS COMPARTIDOS
0,1,APORTE 35000 DIPTICOS COMPARTIDOS
0,15,APORTE 35000 DIPTICOS COMPARTIDOS
0,1,APORTE 30000 PERIODICO COMPARTIDOS
0,15,APORTE 30000 PERIODICO COMPARTIDOS
0,1,APORTE 75000 DIARIOS COMPARTIDOS
0,15,APORTE 75000 DIARIOS COMPARTIDOS
0,1,APORTE 30000 DIPTICOS COMPARTIDOS
0,15,APORTE 30000 DIPTICOS COMPARTIDOS
0,1,APORTE 50000 DIPTICOS COMPARTIDOS
0,15,APORTE 50000 DIPTICOS COMPARTIDOS
0,1,APORTE 20000 DIPTICOS COMPARTIDOS
0,15,APORTE 20000 DIPTICOS COMPARTIDOS
0,1,APORTE 70000 DIPTICOS COMPARTIDOS
0,15,APORTE 70000 DIPTICOS COMPARTIDOS
0,1,APORTE PUBLICIDAD COMPARTIDA RADIO VALPARAISO
0,15,APORTE PUBLICIDAD COMPARTIDA RADIO VALPARAISO
73,12,FRASES DIARIAS
13,12,PALOMAS
0,14,VALORIZACION DE 10 ESPACIOS PRIVADOS
1,11,SERVICIO COMUNICACIONAL ASESORIA COMUNICACIONAL ADMINISTRAC
321,12,FOLLETOS TODO COLOR
344923,12,SERVICIO DISENO Y ESTAMPADO
345782,12,SERVICIO DISENO Y ESTAMPADO
345783,12,SERVICIO DISENO Y ESTAMPADO
344919,12,SERVICIO DISENO Y ESTAMPADO
1090,12,PUBLICIDAD POLITICA EN RADIO SUPERANDINA
15466,12,PROPAGANDA CANDIDATO A SENADOR GASPAR RIVAS
15465,12,PROPAGANDA CANDIDATO A SENADOR GASPAR RIVAS
5222,12,PUBLICIDAD RADIAL CARNAVAL
675,12,PERIODO DE CAMPANA SENATORIAL 2017
14584,12,CANDIDATO A SENADOR QUINTA REGION
494,12,FRASES RADIALES CAMPANA SENATORIAL 2017
0,17,BRIGADISTA
0,17,BRIGADISTAS
4,20,SERVICIO DE BRIGADISTA CAMPANA SENATORIAL 2017
18,20,SERVICIOS DE BRIGADISTA
353,20,SERVICIO DE FOTOGRAFIA DE ESTUDIO
36,20,EDICION DE VIDEOS
34,20,SERVICIOS DE GENERACION DE CONTENIDOS
1,20,SERVICIOS DE BRIGADISTA ELECCIONES SENATORIALES 2017
2,20,SERVICIOS DE BRIGADISTA
253,12,SERVICIOS DE ESTADIA CAMPANA SENATORIAL
1,20,SERVICIOS DE BRIGADISTA
2,20,SERVICIO DE BRIGADISTA
6,20,SERVICIOS DE BRIGADISTA
666,12,PERIODO CAMPANA SENATORIAL 2017 420 FRASES DE 30 SEGUNDOS E
19,20,SERVICIOS DE BRIGADISTA
5,20,SERVICIOS DE BRIGADISTA
3,20,SERVICIOS DE BRIGADISTA
4,20,SERVICIOS DE BRIGADISTA
77,20,SERVICIOS DE BRIGADISTA
177340,12,20171881111 PUBLICIDAD EN LA ESTRELLA DE VALPARAISO NOVIEM
177357,12,20171934051 PUBLICIDAD EN EL MERCURIO DE VALPARAISO NOVIEM
176976,12,20171837321 PUBLICIDAD LA ESTRELLA DE VALPARAISO
1,14,MANTENCION CUENTA ELECTORAL
7274,14,GASTOS POR INTERESES DEVENGADOS POR BANCO
106,1,DONACION EN ESPECIES PARTIDO RADICAL
106,15,DONACION EN ESPECIES PARTIDO RADICAL
1,14,GASTO ESTIMADO DE VEHICULO POR TERCERO F103
1,3,ARRIENDO SEDE
1,19,ARRIENDO SEDE
1,16,VARIOS
48,20,SERVICIO DE DIFUION
44,20,SERVICIOS DE DIFUSION
45,20,SERVICIOS DE DIFUSION
312,3,PALOMAS PUBLICITARIAS 2017 MEDIDAS 2X1
312,19,PALOMAS PUBLICITARIAS 2017 MEDIDAS 2X1
333,12,PALOMAS PUBLICITARIAS 2017 MEDIDAS 2X1
1,20,SERVICIOS DE TRASLADO
3,20,SERVICIOS DE DESPLAZAMIENTO
5,12,ARRIENDO DE MAQUINARIAS DESDE EL 26092017 HASTA EL 16112
41501,12,CANDIDATO A SENADOR QUINTA REGION PERIODO 17102017 AL 16
32,12,AVISAJE RADIAL CAMPANA A SENADOR SR NELSON AVILA
5516,3,PUBLICIDAD RADIAL CARNAVAL 981  983  919 Y 905 FM
5516,19,PUBLICIDAD RADIAL CARNAVAL 981  983  919 Y 905 FM
70,20,SERVICIOS PUBLICITARIOS
1106,12,FRASES RADIALES CAMPANA SENATORIAL 2017
548,3,CAMPANA RADIAL ELECCIONES 2017 CANDIDATO A SENADOR CICLO 2
548,19,CAMPANA RADIAL ELECCIONES 2017 CANDIDATO A SENADOR CICLO 2
102,12,CAMPANA RADIAL ELECCIONES 2017 CANDIDATO A SENADOR CICLO 2
2,20,SERVICIOS DE DIFUSION
2866,3,SERVICIO DE GENERACION DE CONTENIDO ELECCIONES PARLAMENTARI
2866,19,SERVICIO DE GENERACION DE CONTENIDO ELECCIONES PARLAMENTARI
76,20,SERVICIOS DE BRIGADISTA
25,12,FLETES VARIOS TRASLADO DE PALOMA
28,20,SERVICIOS DE DISENO
28,12,SERVICIO DE FELETE
109,20,SERVICIOS DE ASESORIA LEGAL
2,20,SERVICIOS DE TRASLADO
4,20,GASTOS DE TRASLADO
5,20,SERVICIOS DE TRASLADOS
194,20,SERVICIOS DE ADMINISTRACION ELECTORAL
60,11,TRASLADO DE BRIGADISTAS
256,12,SERVICIOS DE ALOJAMIENTO
74,12,SERVICIOS DE AVISAJE EN RADIO
6,20,SERVICIOS DE DIFUSION
1,20,SERVICIOS DE DIFUSION
0,14,REEMBOLSOS SOLICITADOS
4,20,SERVICIOS DE DIFUSION
3,20,SERVICIOS DE DIFUSION
199,20,SERVICIOS DE PROPAGANDA
201,20,SERVICIOS DE ADMINISTRACION ELECTORAL
588,12,PUBLICIDAD A TRAVES DE RADIO MAGICA
638,12,CAMPANA POLITICA CANDIDATA A SENADOR
896,12,PUBLICIDAD ELECTORAL
740,12,MATERIAL GRAFICO
1,5,ADMISTRADOR ELECTORAL
1,13,ADMISTRADOR ELECTORAL
55,5,ASESORIA PUBLICITARIA
55,13,ASESORIA PUBLICITARIA
353,12,CORTAVIENTO BOLSAS JOCKEY
371,12,BOLSAS POLERAS
27475,12,GASTO ELECTORAL ALOJAMIENTO
122,5,JEFE DE CAMPANA
122,13,JEFE DE CAMPANA
7,5,BRIGADISTA PAULA ROMERO NEIRA
7,13,BRIGADISTA PAULA ROMERO NEIRA
127,12,ARTICULOS PUBLICITARIOS PALOMAS PUBLICITARIAS
53,11,ASESORIA COMUNICACION MARKETING PARA CAMPANA SENATORIAL
1,14,COMBUSTIBLE
1,14,APORTE PERSONAL VEHICULO FORM 130
171,5,DESARROLLO IMAGEN PARA CAMPANA POLITICA
171,13,DESARROLLO IMAGEN PARA CAMPANA POLITICA
106,14,GASTO POR PROPAGANDA COMPARTIDA 10 CANDIDATOS
250857,12,REPARACION Y MANTENCION VEHICULO CANDIDATO
251612,12,REPARACION Y MANTENCION VEHICULO CANDIDATO
1,14,ACUERDO TRABAJO VOLUNTARIO 21092017 AL 16112017
2,14,ACUERDO TRABAJO VOLUNTARIO 21092017 AL 16112017
3,14,ACUERDO TRABAJO VOLUNTARIO 21092017 AL 16112017
4,14,ACUERDO TRABAJO VOLUNTARIO 21092017 AL 16112017
5,14,ACUERDO TRABAJO VOLUNTARIO 21092017 AL 16112017
6,14,ACUERDO TRABAJO VOLUNTARIO 21092017 AL 16112017
7,14,ACUERDO TRABAJO VOLUNTARIO 21092017 AL 16112017
8,14,ACUERDO TRABAJO VOLUNTARIO 21092017 AL 16112017
2,1,DONACION USO DE AUTOMOVIL TOYOTA YARIS PATENTE HHJL19
2,15,DONACION USO DE AUTOMOVIL TOYOTA YARIS PATENTE HHJL19
3,1,DONACION USO DE AUTOMOVIL MAZDA PATENTE DYDC98
3,15,DONACION USO DE AUTOMOVIL MAZDA PATENTE DYDC98
38,20,JEFE CAMPANA PENDIENTE DE PAGO
21,5,ASESORIA RENDICION DE CUENTAS SERVEL PDTE DE PAGO
21,13,ASESORIA RENDICION DE CUENTAS SERVEL PDTE DE PAGO
35132,12,CAMBIO DE ACEITE Y FILTRO TOYOTA YARIS SPORT PAENTE HHJL19
35133,12,CAMBIO DE ACEITE Y FILTRO TOYOTA JAC J3 PATENTE GFLC32
43,12,JINGLE CAMPANA CANDIDATA A SENADORA
501,12,MATERIAL PUBLICITARIO CANDIDATA A SENADORA 2017
951,12,107 TELAS PVC IMPRESOS
50,12,MATERIAL PUBLICITARIO ESTRUCTURAS PALOMAS
3,14,COMISION MANTENCION CUENTA BANCARIA
0,1,PUBLICIDAD RADIAL REDES SOCIALES CAMPANA INSTITUCIONAL
0,15,PUBLICIDAD RADIAL REDES SOCIALES CAMPANA INSTITUCIONAL
7400,12,POLO V  VARIAS TALLAS  GORRO GABARDINA  CORT LISO ESPECIA
123,12,SPOT PROMOCIONAL CANDIDATO A SENADOR ELECCIONES 2017
175,12,BOLSAS 30X40 IMPRESAS AMBAS CARAS CANDIDATO A SENADOR ELECCI
1932,12,VOLANTES ADHESIVOS DIARIO PUBLICIDAD CANDIDATO A SENADORE
7473,12,CORTAVIENTO SIMPLE
33,12,PALOMAS PVC 2M2 CMARCO PALOMAS PVC 6M2 CMARCO
1970,12,INSERTOS TCARTADIARIOSPUBLICIDAD CANDIDATO A SENADOR 2017
166,12,BANDERAS 140X210 PARA CANDIDATO A SENADOR ELECIONES 2017
240,12,CASACAS ESTAMPADAS VINILOPOLERAS ESTAMPADAS VINILO JOCKIES
241,12,CASACAS ESTAMPADAS VINILOPOLERAS ESTAMPADAS VINILO JOCKIES
44,12,JINGLE CAMPANA CANDIDATO A SENADOR ELECCIONES 2017
242,12,CALENDARIO DE BOLSILLOS POLERAS ESTAMPADASVINILO CASACAS E
176,12,CALENDARIOS MURALES CANDIDATO A SENADOR
177,12,BOLSAS 50X40
1,12,GALLETAS PROMOCIONAL CANDIDATO
249,12,VOLANTES CAMPANA GENERICO CANDIDATO
248,12,POLERAS ESTAMPADAS VINILOJOCKEYS ESTAMPADOS VINILO
253,12,VOLANTES CAMPANA GENERICO
48,12,COMERCIALES PUBLICITARIOS CAMPANA CANDIDATO A SENADOR
184,12,PRODUCCIONES EVENTOS CIERRE CAMPANA
2137,12,DIARIO PUBLICIDAD CANDIDATO SENADOR ELECCIONES 2017
2136,12,CALENDARIOS DE PARED
100,12,ELABORACION DE PALOMAS PUBLICITARIAS DE 3X2 MTS 2 Y 2X1 MTS2
88,12,CANDIDATO A SENADOR ELECCIONES 2017 PUBLICIDAD RADIAL 290 F
603,12,CAMPANA POLITICA 360 FRASES 10 DIARIAS
310,12,CAMPANA POLITICA ELECCIONES 2017
10114,12,PUBLICIDAD RADIAL PERIODO 20092017 AL 16112017
14,12,PUBLICIDAD AVISO CANDIDATO REGION DEL MAULE
275,12,PUBLICIDAD RADIAL CANDIDATO
5897,12,PUBLICIDAD RADIAL CANDIDATO TOTAL 392 FRASES DE 30 SEGUNDO
5853,12,6 FRASES DIARIAS DE 30 SEG PERIODO 2009 AL 1611
649,12,FRASES RADIALES DE 30 SEG PERIODO 01 AL 31 DE OCTUBE
643,12,CAMPANA POLITICA CANDIDATO A SENADOR ELECCIONES 2017 10 FR
99,12,DIFUSION RADIAL CANDIDATO A SENADOR
92,12,10 FRASES DIARAS DE 30 SEGUNDO POR 8 DIAS
645,12,CAMPANA POLITICA CANDIDATO A SENADOR ELECCIONES 2017
131,12,CANDIDATO A SENADOR ELECCIONES 270 376 FRASES DE 30 SEGUNDO
708,12,PROPAGANDA RADIAL AVISO DE CAMPANA PARA SENADOR POR EL MAULE
694,12,PROMOCION ELECCIONES 2017 FRASES CANDIDATURA A SENADOR
1119,12,PUBLICIDAD EN RADIO PALOMA CANDIDATURA
105,12,DIFUSION RADIAL CANDIDATO A SENADOR
5928,12,PUBLICIDAD RADIAL CANDIDATO A SENADOR TOTAL 40 FRASES DE 30
18,12,40 FRASES DE 30 SEGUNDOS CANDIDATO A SENADR
599,12,FRASES RADIALES DE 30 SEG DESDE 711 HASTA 1611 CAMPANAS PA
1121,12,PUBLICIDAS EN RADIO PALOMA CANDIDATURA A SENADOR ELLECCIONE
13,12,AVISO EN TANDA CANDIDATO A SENADOR ELECCIONES 2017
7909,12,PUBLICIDAD RADIAL CANDIDATO A SENADOR
1307,12,PUBLICIDAD RADIAL 9 FRASES DE 30 SEGUNDOS DE LUNES A DOMINGO
10167,12,PUBLICIDAD RADIAL 10 SALINDAS DE TEXTO DIARIAS PERIODO 1311
4885,12,PUBLICIDAD RADIAL 35 FRASES DE 30 SEGUNDOS
1286,12,SERVICIO DE DIFUSION DE NOTAS
1286,3,ARRIENDO SEDE TALCA
1286,19,ARRIENDO SEDE TALCA
295526,12,ARRIENDO SEDE TALCA
295526,11,SEGURO DE ACCIDENTES PERSONALES PARA EQUIPO DE CAMPANA Y BRI
66,5,ACTIVACION CAMPANA A SENADOR
66,13,ACTIVACION CAMPANA A SENADOR
69,5,ADELANTO SEGUNDO PAGO ACTIVACION CAMPANA SENADOR
69,13,ADELANTO SEGUNDO PAGO ACTIVACION CAMPANA SENADOR
73,5,COORDINADORA CAMPANA PROVINCIA DE CURICO 3 PAGOS
73,13,COORDINADORA CAMPANA PROVINCIA DE CURICO 3 PAGOS
14,5,PERIODISTA CAMPANA A SENADOR DESDE 2009 AL 1611 ELECCIONE
14,13,PERIODISTA CAMPANA A SENADOR DESDE 2009 AL 1611 ELECCIONE
18,5,APOYO ADMINISTRATIVO CAMPANA A SENADOR DESDE 2009 AL 1611
18,13,APOYO ADMINISTRATIVO CAMPANA A SENADOR DESDE 2009 AL 1611
172,5,COORDINADOR CAMPANA PROV DE TALCA 3 PAGOS
172,13,COORDINADOR CAMPANA PROV DE TALCA 3 PAGOS
11,5,CHOFER CAMPANA A SENADOR 3 PAGOS
11,13,CHOFER CAMPANA A SENADOR 3 PAGOS
63,5,COORDINADOR CAMPANA PROVINCIA DE CAUQUENES 3 PAGOS
63,13,COORDINADOR CAMPANA PROVINCIA DE CAUQUENES 3 PAGOS
12,5,COORDINADOR CAMPANA COMUNA DE CURICO 3 PAGOS
12,13,COORDINADOR CAMPANA COMUNA DE CURICO 3 PAGOS
4,5,FOTOGRAFO CAMAPANA A SENADOR ELECCIONES 2017 2009 AL 1611
4,13,FOTOGRAFO CAMAPANA A SENADOR ELECCIONES 2017 2009 AL 1611
10,5,ADMINISTRADOR ELECTORAL CAMPANA A SENADOR ELECCIONES 2017
10,13,ADMINISTRADOR ELECTORAL CAMPANA A SENADOR ELECCIONES 2017
51,5,JEFE DE CAMPANA A SENADOR ELECCIONES 2017 3 PAGOS
51,13,JEFE DE CAMPANA A SENADOR ELECCIONES 2017 3 PAGOS
31,5,CORDINADOR CAMPANA A SENADOR SAN CLEMENTE DESDE 2009 AL
31,13,CORDINADOR CAMPANA A SENADOR SAN CLEMENTE DESDE 2009 AL
3,5,COORDINADOR COMUNA DE TALCA 3 PAGOS
3,13,COORDINADOR COMUNA DE TALCA 3 PAGOS
3,14,APOYO PROFESIONAL
14,5,COORDINADOR CAMPANA A SENADOR PROVINCIA DE LINARES DEL 2009
14,13,COORDINADOR CAMPANA A SENADOR PROVINCIA DE LINARES DEL 2009
31,5,COORDINADOR CAMPANA A SENADOR COMUNA DE MOLINA DEL 2009 AL
31,13,COORDINADOR CAMPANA A SENADOR COMUNA DE MOLINA DEL 2009 AL
5,5,2009 AL 310 CAMPANA SENADOR A ELLECIONES 2017
5,13,2009 AL 310 CAMPANA SENADOR A ELLECIONES 2017
372,5,DISENO CAMPANA DE MARKETING Y REDES SOCIALES CAMPANA A SENAD
372,13,DISENO CAMPANA DE MARKETING Y REDES SOCIALES CAMPANA A SENAD
373,5,ADMINISTRACION FACEBOOK Y REDES SOCIALES CAMPANA A SENADOR E
373,13,ADMINISTRACION FACEBOOK Y REDES SOCIALES CAMPANA A SENADOR E
2,5,APOYO PROFESIONAL DESDE 2009 AL 0310 CAMPANA A SENADOR
2,13,APOYO PROFESIONAL DESDE 2009 AL 0310 CAMPANA A SENADOR
8,5,COORDINADOR CAMPANA COMUNA DE LINARES DESDE 0110 AL 1611
8,13,COORDINADOR CAMPANA COMUNA DE LINARES DESDE 0110 AL 1611
4,5,LABOR DE BRIGADISTAS DESDE EL 06 DE OCTUBRE AL 06 DE NOVIEMB
4,13,LABOR DE BRIGADISTAS DESDE EL 06 DE OCTUBRE AL 06 DE NOVIEMB
1,5,LABOR DE BRIGADISTAS DESDE EL 06 DE OCTUBRE AL 06 DE NOVIEMB
1,13,LABOR DE BRIGADISTAS DESDE EL 06 DE OCTUBRE AL 06 DE NOVIEMB
86,5,LABOR DE BRIGADISTAS DESDE EL 06 DE OCTUBRE AL 06 DE NOVIEMB
86,13,LABOR DE BRIGADISTAS DESDE EL 06 DE OCTUBRE AL 06 DE NOVIEMB
1,5,LABOR DE BRIGADISTAS DESDE EL 07 DE OCTUBRE AL 07 DE NOVIEMB
1,13,LABOR DE BRIGADISTAS DESDE EL 07 DE OCTUBRE AL 07 DE NOVIEMB
45,5,BRIGADISTA DESDE 10 DE OCTUBRE AL 10 DE NOVIEMBRE
45,13,BRIGADISTA DESDE 10 DE OCTUBRE AL 10 DE NOVIEMBRE
2,5,BRIGADISTA DESDE 27 DE OCT AL 05 DE NOV
2,13,BRIGADISTA DESDE 27 DE OCT AL 05 DE NOV
1,5,BRIGADISTA DESDE 27 DE OCT AL 05 DE NOV
1,13,BRIGADISTA DESDE 27 DE OCT AL 05 DE NOV
7,5,BRIGADISTA DESDE 10 DE OCT AL 10 DE NOV
7,13,BRIGADISTA DESDE 10 DE OCT AL 10 DE NOV
17,5,BRIGADISTA PERIODO ELECTORAL SENATORIAL 2017
17,13,BRIGADISTA PERIODO ELECTORAL SENATORIAL 2017
5,5,BRIGADISTA PERIODO ELECTORAL SENATORIAL 2017
5,13,BRIGADISTA PERIODO ELECTORAL SENATORIAL 2017
1,5,BRIGADISTA PERIODO ELECTORAL SENATORIAL 2018
1,13,BRIGADISTA PERIODO ELECTORAL SENATORIAL 2018
5,5,BRIGADISTA CAMPANA A SENADOR ELECCIONES 2017 DESDE 2610 AL
5,13,BRIGADISTA CAMPANA A SENADOR ELECCIONES 2017 DESDE 2610 AL
1,5,BRIGADISTA PERIODO ELECTORAL SENATORIAL 2017
1,13,BRIGADISTA PERIODO ELECTORAL SENATORIAL 2017
1,5,BRIGASDISTA DESDE 07 AL 16 DE NOV
1,13,BRIGASDISTA DESDE 07 AL 16 DE NOV
1,5,BRIGASDISTA DESDE 30 OCT AL 16 DE NOV
1,13,BRIGASDISTA DESDE 30 OCT AL 16 DE NOV
2,5,BRIGASDISTA DESDE 30 OCT AL 16 DE NOV
2,13,BRIGASDISTA DESDE 30 OCT AL 16 DE NOV
4,5,BRIGADISTA CAMPANA A SENADOR ELECIONES 2017 DEL 1610 AL 16
